Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Precio_m2,Nombre,Valor_compra_venta,Numero_de_contratos
2016,1,10,Sant Martí,65,el Clot,10.19,66.8,187.3,42.0
2016,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.14,67.9,198.0,7.0
2016,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,15.78,84.5,,48.0
2016,1,10,Sant Martí,68,el Poblenou,11.93,62.1,258.9,253.0
2016,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,11.8,173.6,584.9,123.0
2016,1,10,Sant Martí,70,el Besòs i el Maresme,8.46,61.5,139.2,62.0
2016,1,10,Sant Martí,71,Provençals del Poblenou,10.56,72.2,302.0,97.0
2016,1,10,Sant Martí,72,Sant Martí de Provençals,9.37,75.0,264.6,245.0
2016,1,10,Sant Martí,73,la Verneda i la Pau,9.19,66.5,108.0,117.0
2016,2,1,Ciutat Vella,1,el Raval,11.78,61.0,195.2,55.0
2016,2,1,Ciutat Vella,2,el Barri Gòtic,12.4,76.1,303.7,37.0
2016,2,1,Ciutat Vella,3,la Barceloneta,17.73,38.6,168.0,202.0
2016,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.09,65.5,240.2,114.0
2016,2,2,Eixample,5,el Fort Pienc,11.82,75.2,321.2,64.0
2016,2,2,Eixample,6,la Sagrada Família,11.8,66.2,250.0,76.0
2016,2,2,Eixample,7,la Dreta de l'Eixample,12.63,97.5,211.8,109.0
2016,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12.74,83.5,392.3,77.0
2016,2,2,Eixample,9,la Nova Esquerra de l'Eixample,12.53,71.5,247.7,332.0
2016,2,2,Eixample,10,Sant Antoni,11.61,75.2,272.1,434.0
2016,2,3,Sants-Montjuïc,11,el Poble Sec,11.88,58.0,156.4,183.0
2016,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,132.5,,192.0
2016,2,3,Sants-Montjuïc,13,la Marina de Port,8.73,66.4,117.9,305.0
2016,2,3,Sants-Montjuïc,14,la Font de la Guatlla,12.3,66.7,185.0,202.0
2016,2,3,Sants-Montjuïc,15,Hostafrancs,12.13,61.1,210.0,356.0
2016,2,3,Sants-Montjuïc,16,la Bordeta,10.71,65.4,136.2,349.0
2016,2,3,Sants-Montjuïc,17,Sants - Badal,11.57,64.9,121.5,389.0
2016,2,3,Sants-Montjuïc,18,Sants,11.94,61.7,252.7,430.0
2016,2,4,Les Corts,19,les Corts,12.52,76.8,253.7,279.0
2016,2,4,Les Corts,20,la Maternitat i Sant Ramon,12.85,69.2,374.8,284.0
2016,2,4,Les Corts,21,Pedralbes,14.23,123.9,599.8,2.0
2016,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",17.52,71.5,386.7,106.0
2016,2,5,Sarrià-Sant Gervasi,23,Sarrià,17.29,74.5,638.1,60.0
2016,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.4,104.3,585.9,90.0
2016,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.33,79.9,669.4,56.0
2016,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13.8,97.9,545.4,147.0
2016,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.58,70.7,412.8,235.0
2016,2,6,Gràcia,28,Vallcarca i els Penitents,12.14,65.6,303.9,247.0
2016,2,6,Gràcia,29,el Coll,11.38,59.3,149.8,124.0
2016,2,6,Gràcia,30,la Salut,12.9,64.2,251.2,48.0
2016,2,6,Gràcia,31,la Vila de Gràcia,13.22,63.8,263.5,21.0
2016,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,12.29,68.2,403.3,147.0
2016,2,7,Horta-Guinardó,33,el Baix Guinardó,10.89,62.1,186.8,64.0
2016,2,7,Horta-Guinardó,34,Can Baró,11.1,59.5,217.0,164.0
2016,2,7,Horta-Guinardó,35,el Guinardó,10.53,63.8,190.1,326.0
2016,2,7,Horta-Guinardó,36,la Font d'en Fargues,11.52,62.3,277.0,231.0
2016,2,7,Horta-Guinardó,37,el Carmel,9.61,59.4,100.2,96.0
2016,2,7,Horta-Guinardó,38,la Teixonera,9.93,57.9,102.2,46.0
2016,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.65,71.9,147.3,66.0
2016,2,7,Horta-Guinardó,40,Montbau,9.72,68.2,116.4,504.0
2016,2,7,Horta-Guinardó,41,la Vall d'Hebron,10.52,78.5,,211.0
2016,2,7,Horta-Guinardó,42,la Clota,,91.5,,164.0
2016,2,7,Horta-Guinardó,43,Horta,11.15,59.8,185.7,55.0
2016,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10.17,64.2,130.6,223.0
2016,2,8,Nou Barris,45,Porta,9.86,60.1,136.8,28.0
2016,2,8,Nou Barris,46,el Turó de la Peira,9.51,59.4,91.9,155.0
2016,2,8,Nou Barris,47,Can Peguera,,52.0,,78.0
2016,2,8,Nou Barris,48,la Guineueta,8.6,70.5,156.1,42.0
2016,2,8,Nou Barris,49,Canyelles,8.1,78.0,190.0,36.0
2016,2,8,Nou Barris,50,les Roquetes,9.21,53.9,231.6,16.0
2016,2,8,Nou Barris,51,Verdun,9.56,56.9,92.3,4.0
2016,2,8,Nou Barris,52,la Prosperitat,10.04,57.5,132.3,116.0
2016,2,8,Nou Barris,53,la Trinitat Nova,9.38,51.7,70.0,131.0
2016,2,8,Nou Barris,54,Torre Baró,6.82,66.6,,131.0
2016,2,8,Nou Barris,55,Ciutat Meridiana,7.24,59.4,52.1,75.0
2016,2,8,Nou Barris,56,Vallbona,,62.0,,4.0
2016,2,9,Sant Andreu,57,la Trinitat Vella,8.5,58.9,150.5,49.0
2016,2,9,Sant Andreu,58,Baró de Viver,,83.0,284.8,7.0
2016,2,9,Sant Andreu,59,el Bon Pastor,8.74,67.8,125.8,74.0
2016,2,9,Sant Andreu,60,Sant Andreu,11.37,61.6,154.0,63.0
2016,2,9,Sant Andreu,61,la Sagrera,10.04,63.2,151.7,132.0
2016,2,9,Sant Andreu,62,el Congrés i els Indians,10.27,65.0,169.5,22.0
2016,2,9,Sant Andreu,63,Navas,10.38,70.9,269.0,10.0
2016,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,11.34,64.3,269.2,37.0
2016,2,10,Sant Martí,65,el Clot,11.35,67.7,185.8,3.0
2016,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.52,64.8,191.4,43.0
2016,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,17.17,80.1,,2.0
2016,2,10,Sant Martí,68,el Poblenou,12.7,64.0,283.7,46.0
2016,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,14.28,99.3,549.9,232.0
2016,2,10,Sant Martí,70,el Besòs i el Maresme,9.02,59.6,162.3,121.0
2016,2,10,Sant Martí,71,Provençals del Poblenou,11.21,68.3,270.5,63.0
2016,2,10,Sant Martí,72,Sant Martí de Provençals,10.04,70.6,220.2,74.0
2016,2,10,Sant Martí,73,la Verneda i la Pau,9.27,67.9,112.1,237.0
2016,3,1,Ciutat Vella,1,el Raval,12.48,58.9,230.0,127.0
2016,3,1,Ciutat Vella,2,el Barri Gòtic,12.39,75.2,267.9,85.0
2016,3,1,Ciutat Vella,3,la Barceloneta,19.22,38.1,157.2,45.0
2016,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.41,64.8,267.1,217.0
2016,3,2,Eixample,5,el Fort Pienc,11.91,77.1,375.5,79.0
2016,3,2,Eixample,6,la Sagrada Família,12.18,69.1,150.6,50.0
2016,3,2,Eixample,7,la Dreta de l'Eixample,13.33,95.9,327.6,99.0
2016,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13.15,82.8,337.5,87.0
2016,3,2,Eixample,9,la Nova Esquerra de l'Eixample,12.49,74.3,235.1,69.0
2016,3,2,Eixample,10,Sant Antoni,12.67,75.7,331.7,457.0
2016,3,3,Sants-Montjuïc,11,el Poble Sec,12.67,58.2,151.6,397.0
2016,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,96.0,,189.0
2016,3,3,Sants-Montjuïc,13,la Marina de Port,10.23,64.7,140.6,171.0
2016,3,3,Sants-Montjuïc,14,la Font de la Guatlla,11.52,68.3,188.1,297.0
2016,3,3,Sants-Montjuïc,15,Hostafrancs,12.0,62.5,177.1,214.0
2016,3,3,Sants-Montjuïc,16,la Bordeta,10.9,64.8,143.1,380.0
2016,3,3,Sants-Montjuïc,17,Sants - Badal,11.99,62.0,158.8,430.0
2016,3,3,Sants-Montjuïc,18,Sants,12.1,65.4,155.4,470.0
2016,3,4,Les Corts,19,les Corts,13.04,76.1,300.4,459.0
2016,3,4,Les Corts,20,la Maternitat i Sant Ramon,12.91,74.5,316.7,279.0
2016,3,4,Les Corts,21,Pedralbes,14.44,117.5,789.6,293.0
2016,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",17.1,80.7,665.0,1.0
2016,3,5,Sarrià-Sant Gervasi,23,Sarrià,16.06,76.6,370.4,81.0
2016,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,15.51,108.4,537.2,71.0
2016,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.32,82.4,561.2,126.0
2016,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13.81,101.5,577.1,58.0
2016,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13.67,69.2,422.8,154.0
2016,3,6,Gràcia,28,Vallcarca i els Penitents,12.58,70.0,378.0,339.0
2016,3,6,Gràcia,29,el Coll,10.82,61.4,134.2,320.0
2016,3,6,Gràcia,30,la Salut,11.43,72.1,258.9,176.0
2016,3,6,Gràcia,31,la Vila de Gràcia,13.63,66.1,335.2,57.0
2016,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,12.85,66.8,376.4,14.0
2016,3,7,Horta-Guinardó,33,el Baix Guinardó,11.79,64.8,220.3,153.0
2016,3,7,Horta-Guinardó,34,Can Baró,10.86,63.6,143.6,91.0
2016,3,7,Horta-Guinardó,35,el Guinardó,11.46,62.7,170.1,195.0
2016,3,7,Horta-Guinardó,36,la Font d'en Fargues,10.26,66.9,278.1,379.0
2016,3,7,Horta-Guinardó,37,el Carmel,9.77,59.7,96.2,279.0
2016,3,7,Horta-Guinardó,38,la Teixonera,9.95,60.0,119.3,107.0
2016,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.71,73.1,90.8,55.0
2016,3,7,Horta-Guinardó,40,Montbau,11.03,64.9,119.3,73.0
2016,3,7,Horta-Guinardó,41,la Vall d'Hebron,11.67,73.6,160.2,545.0
2016,3,7,Horta-Guinardó,42,la Clota,,52.0,,261.0
2016,3,7,Horta-Guinardó,43,Horta,10.68,61.2,166.4,151.0
2016,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10.27,65.2,159.5,53.0
2016,3,8,Nou Barris,45,Porta,10.58,58.5,147.2,219.0
2016,3,8,Nou Barris,46,el Turó de la Peira,9.75,57.6,126.1,36.0
2016,3,8,Nou Barris,47,Can Peguera,,53.5,,145.0
2016,3,8,Nou Barris,48,la Guineueta,8.84,70.9,144.7,76.0
2016,3,8,Nou Barris,49,Canyelles,8.45,77.0,143.8,36.0
2016,3,8,Nou Barris,50,les Roquetes,9.95,56.0,84.5,42.0
2016,3,8,Nou Barris,51,Verdun,9.9,55.6,97.0,26.0
2016,3,8,Nou Barris,52,la Prosperitat,10.74,57.2,104.3,3.0
2016,3,8,Nou Barris,53,la Trinitat Nova,7.8,57.9,65.7,125.0
2016,3,8,Nou Barris,54,Torre Baró,0.0,60.0,110.0,102.0
2016,3,8,Nou Barris,55,Ciutat Meridiana,6.44,59.3,54.2,112.0
2016,3,8,Nou Barris,56,Vallbona,,63.8,123.9,71.0
2016,3,9,Sant Andreu,57,la Trinitat Vella,8.44,58.5,144.4,5.0
2016,3,9,Sant Andreu,58,Baró de Viver,3.85,62.3,,62.0
2016,3,9,Sant Andreu,59,el Bon Pastor,9.12,62.9,127.6,8.0
2016,3,9,Sant Andreu,60,Sant Andreu,10.81,64.5,169.2,56.0
2016,3,9,Sant Andreu,61,la Sagrera,10.45,65.8,224.5,49.0
2016,3,9,Sant Andreu,62,el Congrés i els Indians,11.28,65.9,170.3,117.0
2016,3,9,Sant Andreu,63,Navas,10.5,70.5,291.3,29.0
2016,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,11.86,63.6,269.5,4.0
2016,3,10,Sant Martí,65,el Clot,11.69,63.8,240.8,30.0
2016,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,12.48,69.0,303.4,5.0
2016,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,15.04,86.9,405.0,37.0
2016,3,10,Sant Martí,68,el Poblenou,13.13,66.0,297.1,7.0
2016,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,14.27,135.2,517.3,33.0
2016,3,10,Sant Martí,70,el Besòs i el Maresme,8.71,64.4,135.0,242.0
2016,3,10,Sant Martí,71,Provençals del Poblenou,12.69,68.9,171.0,160.0
2016,3,10,Sant Martí,72,Sant Martí de Provençals,9.87,73.2,284.3,57.0
2016,3,10,Sant Martí,73,la Verneda i la Pau,8.96,70.4,120.8,99.0
2016,4,1,Ciutat Vella,1,el Raval,13.17,60.3,142.1,260.0
2016,4,1,Ciutat Vella,2,el Barri Gòtic,13.78,79.2,492.8,132.0
2016,4,1,Ciutat Vella,3,la Barceloneta,18.6,38.8,206.5,81.0
2016,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14.8,65.5,301.7,42.0
2016,4,2,Eixample,5,el Fort Pienc,12.04,72.3,281.8,205.0
2016,4,2,Eixample,6,la Sagrada Família,12.71,67.2,274.2,72.0
2016,4,2,Eixample,7,la Dreta de l'Eixample,13.04,98.7,422.6,62.0
2016,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,12.86,85.9,171.2,79.0
2016,4,2,Eixample,9,la Nova Esquerra de l'Eixample,12.87,75.4,307.5,90.0
2016,4,2,Eixample,10,Sant Antoni,12.34,75.8,229.4,88.0
2016,4,3,Sants-Montjuïc,11,el Poble Sec,12.92,57.0,161.7,367.0
2016,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,130.0,442.0
2016,4,3,Sants-Montjuïc,13,la Marina de Port,9.58,69.4,195.8,226.0
2016,4,3,Sants-Montjuïc,14,la Font de la Guatlla,13.0,63.7,166.2,219.0
2016,4,3,Sants-Montjuïc,15,Hostafrancs,12.61,62.5,283.7,298.0
2016,4,3,Sants-Montjuïc,16,la Bordeta,11.16,66.8,154.5,250.0
2016,4,3,Sants-Montjuïc,17,Sants - Badal,12.17,62.9,164.2,401.0
2016,4,3,Sants-Montjuïc,18,Sants,12.32,65.2,170.6,453.0
2016,4,4,Les Corts,19,les Corts,13.76,76.3,288.1,436.0
2016,4,4,Les Corts,20,la Maternitat i Sant Ramon,13.4,69.8,309.2,475.0
2016,4,4,Les Corts,21,Pedralbes,14.96,116.9,729.7,288.0
2016,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",15.39,90.6,414.2,290.0
2016,4,5,Sarrià-Sant Gervasi,23,Sarrià,14.85,86.2,733.6,0.0
2016,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,15.6,99.4,660.3,94.0
2016,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.18,88.2,330.6,69.0
2016,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.12,99.6,502.4,123.0
2016,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,13.6,72.8,345.4,68.0
2016,4,6,Gràcia,28,Vallcarca i els Penitents,13.49,66.1,258.1,175.0
2016,4,6,Gràcia,29,el Coll,12.05,61.3,145.2,330.0
2016,4,6,Gràcia,30,la Salut,13.24,66.6,272.1,311.0
2016,4,6,Gràcia,31,la Vila de Gràcia,14.32,63.4,232.8,146.0
2016,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,12.81,68.4,304.6,50.0
2016,4,7,Horta-Guinardó,33,el Baix Guinardó,11.78,67.4,242.3,13.0
2016,4,7,Horta-Guinardó,34,Can Baró,12.33,57.9,164.0,161.0
2016,4,7,Horta-Guinardó,35,el Guinardó,11.73,62.8,164.6,101.0
2016,4,7,Horta-Guinardó,36,la Font d'en Fargues,11.26,68.6,180.2,198.0
2016,4,7,Horta-Guinardó,37,el Carmel,10.7,57.4,104.3,365.0
2016,4,7,Horta-Guinardó,38,la Teixonera,11.56,60.6,90.4,270.0
2016,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,9.14,71.7,105.8,134.0
2016,4,7,Horta-Guinardó,40,Montbau,10.7,67.1,108.8,52.0
2016,4,7,Horta-Guinardó,41,la Vall d'Hebron,11.43,72.3,,83.0
2016,4,7,Horta-Guinardó,42,la Clota,,60.0,160.0,589.0
2016,4,7,Horta-Guinardó,43,Horta,10.81,65.0,166.4,219.0
2016,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.27,65.6,133.2,173.0
2016,4,8,Nou Barris,45,Porta,10.51,65.4,111.8,61.0
2016,4,8,Nou Barris,46,el Turó de la Peira,9.63,62.9,81.1,221.0
2016,4,8,Nou Barris,47,Can Peguera,10.51,47.0,,32.0
2016,4,8,Nou Barris,48,la Guineueta,9.2,73.3,170.0,150.0
2016,4,8,Nou Barris,49,Canyelles,7.68,81.3,110.0,85.0
2016,4,8,Nou Barris,50,les Roquetes,10.04,55.5,149.9,42.0
2016,4,8,Nou Barris,51,Verdun,10.92,54.0,113.8,39.0
2016,4,8,Nou Barris,52,la Prosperitat,11.1,56.2,131.4,18.0
2016,4,8,Nou Barris,53,la Trinitat Nova,8.71,55.6,62.4,4.0
2016,4,8,Nou Barris,54,Torre Baró,10.09,47.5,,126.0
2016,4,8,Nou Barris,55,Ciutat Meridiana,7.74,58.0,83.5,106.0
2016,4,8,Nou Barris,56,Vallbona,,73.0,,138.0
2016,4,9,Sant Andreu,57,la Trinitat Vella,9.61,59.0,140.5,80.0
2016,4,9,Sant Andreu,58,Baró de Viver,,77.0,,8.0
2016,4,9,Sant Andreu,59,el Bon Pastor,9.05,62.4,89.9,56.0
2016,4,9,Sant Andreu,60,Sant Andreu,11.16,65.9,182.4,10.0
2016,4,9,Sant Andreu,61,la Sagrera,10.72,67.4,221.9,64.0
2016,4,9,Sant Andreu,62,el Congrés i els Indians,10.49,66.5,129.1,59.0
2016,4,9,Sant Andreu,63,Navas,11.94,68.1,229.1,125.0
2016,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.37,62.2,247.4,27.0
2016,4,10,Sant Martí,65,el Clot,11.4,68.0,306.7,7.0
2016,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13.72,67.5,202.9,31.0
2016,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,16.7,88.2,407.5,3.0
2016,4,10,Sant Martí,68,el Poblenou,13.37,65.1,243.7,40.0
2016,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,16.69,79.9,477.1,2.0
2016,4,10,Sant Martí,70,el Besòs i el Maresme,8.92,64.2,119.7,32.0
2016,4,10,Sant Martí,71,Provençals del Poblenou,12.66,71.8,246.0,234.0
2016,4,10,Sant Martí,72,Sant Martí de Provençals,10.71,69.5,267.0,131.0
2016,4,10,Sant Martí,73,la Verneda i la Pau,9.07,67.8,117.5,55.0
2017,1,1,Ciutat Vella,1,el Raval,13.5,59.7,216.4,103.0
2017,1,1,Ciutat Vella,2,el Barri Gòtic,14.14,73.2,354.8,292.0
2017,1,1,Ciutat Vella,3,la Barceloneta,19.46,39.4,207.8,149.0
2017,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.01,66.6,300.7,88.0
2017,1,2,Eixample,5,el Fort Pienc,12.77,73.7,451.7,49.0
2017,1,2,Eixample,6,la Sagrada Família,13.04,69.7,337.9,215.0
2017,1,2,Eixample,7,la Dreta de l'Eixample,12.82,99.6,188.3,72.0
2017,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13.24,82.5,384.3,75.0
2017,1,2,Eixample,9,la Nova Esquerra de l'Eixample,13.01,76.1,330.4,108.0
2017,1,2,Eixample,10,Sant Antoni,12.38,76.7,299.6,91.0
2017,1,3,Sants-Montjuïc,11,el Poble Sec,13.02,58.9,381.6,69.0
2017,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,70.0,96.7,398.0
2017,1,3,Sants-Montjuïc,13,la Marina de Port,9.88,72.5,189.6,484.0
2017,1,3,Sants-Montjuïc,14,la Font de la Guatlla,12.59,66.9,249.8,203.0
2017,1,3,Sants-Montjuïc,15,Hostafrancs,12.36,58.8,348.3,214.0
2017,1,3,Sants-Montjuïc,16,la Bordeta,10.86,70.8,208.9,316.0
2017,1,3,Sants-Montjuïc,17,Sants - Badal,12.91,57.7,174.9,240.0
2017,1,3,Sants-Montjuïc,18,Sants,12.96,61.7,221.4,378.0
2017,1,4,Les Corts,19,les Corts,13.63,73.5,361.1,435.0
2017,1,4,Les Corts,20,la Maternitat i Sant Ramon,13.15,71.7,406.5,405.0
2017,1,4,Les Corts,21,Pedralbes,16.05,121.9,1027.1,450.0
2017,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",10.12,96.6,404.2,255.0
2017,1,5,Sarrià-Sant Gervasi,23,Sarrià,16.28,81.2,567.4,266.0
2017,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,16.12,102.5,763.4,1.0
2017,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14.6,84.7,447.3,91.0
2017,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,14.06,99.9,480.6,62.0
2017,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14.97,69.7,380.2,130.0
2017,1,6,Gràcia,28,Vallcarca i els Penitents,14.1,70.9,318.1,100.0
2017,1,6,Gràcia,29,el Coll,11.96,60.4,150.1,153.0
2017,1,6,Gràcia,30,la Salut,12.48,75.1,266.5,302.0
2017,1,6,Gràcia,31,la Vila de Gràcia,14.89,63.8,379.9,304.0
2017,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,12.92,68.7,292.1,120.0
2017,1,7,Horta-Guinardó,33,el Baix Guinardó,12.66,63.9,230.6,40.0
2017,1,7,Horta-Guinardó,34,Can Baró,11.85,57.8,249.3,20.0
2017,1,7,Horta-Guinardó,35,el Guinardó,12.28,62.5,191.5,150.0
2017,1,7,Horta-Guinardó,36,la Font d'en Fargues,14.94,64.8,219.6,68.0
2017,1,7,Horta-Guinardó,37,el Carmel,11.46,55.2,125.1,174.0
2017,1,7,Horta-Guinardó,38,la Teixonera,10.71,63.4,121.6,400.0
2017,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,8.96,71.2,159.4,278.0
2017,1,7,Horta-Guinardó,40,Montbau,12.97,63.0,131.0,134.0
2017,1,7,Horta-Guinardó,41,la Vall d'Hebron,11.69,75.3,192.4,45.0
2017,1,7,Horta-Guinardó,42,la Clota,,,,86.0
2017,1,7,Horta-Guinardó,43,Horta,11.24,62.4,178.0,589.0
2017,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11.22,65.1,151.1,239.0
2017,1,8,Nou Barris,45,Porta,10.21,64.8,146.8,174.0
2017,1,8,Nou Barris,46,el Turó de la Peira,10.32,59.0,81.4,56.0
2017,1,8,Nou Barris,47,Can Peguera,,52.0,,231.0
2017,1,8,Nou Barris,48,la Guineueta,9.13,68.9,134.0,29.0
2017,1,8,Nou Barris,49,Canyelles,8.05,85.9,144.5,184.0
2017,1,8,Nou Barris,50,les Roquetes,9.41,57.2,107.7,77.0
2017,1,8,Nou Barris,51,Verdun,11.3,55.3,118.3,40.0
2017,1,8,Nou Barris,52,la Prosperitat,11.61,57.0,136.0,28.0
2017,1,8,Nou Barris,53,la Trinitat Nova,10.02,55.1,70.7,19.0
2017,1,8,Nou Barris,54,Torre Baró,7.26,58.6,,
2017,1,8,Nou Barris,55,Ciutat Meridiana,7.93,59.0,67.3,138.0
2017,1,8,Nou Barris,56,Vallbona,,88.3,113.0,152.0
2017,1,9,Sant Andreu,57,la Trinitat Vella,9.4,58.0,127.8,110.0
2017,1,9,Sant Andreu,58,Baró de Viver,,69.3,,81.0
2017,1,9,Sant Andreu,59,el Bon Pastor,9.21,68.0,123.3,1.0
2017,1,9,Sant Andreu,60,Sant Andreu,12.43,62.8,218.5,69.0
2017,1,9,Sant Andreu,61,la Sagrera,9.8,58.7,219.0,13.0
2017,1,9,Sant Andreu,62,el Congrés i els Indians,11.23,67.1,165.3,62.0
2017,1,9,Sant Andreu,63,Navas,10.4,70.7,317.8,46.0
2017,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,12.89,63.4,333.4,102.0
2017,1,10,Sant Martí,65,el Clot,12.26,67.7,359.3,22.0
2017,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,13.06,71.9,311.6,9.0
2017,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,16.26,81.7,360.3,30.0
2017,1,10,Sant Martí,68,el Poblenou,13.35,67.8,293.1,4.0
2017,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,15.79,84.2,640.7,39.0
2017,1,10,Sant Martí,70,el Besòs i el Maresme,9.52,62.2,157.0,4.0
2017,1,10,Sant Martí,71,Provençals del Poblenou,13.25,69.4,317.4,42.0
2017,1,10,Sant Martí,72,Sant Martí de Provençals,10.54,71.9,231.3,267.0
2017,1,10,Sant Martí,73,la Verneda i la Pau,10.03,69.4,129.4,152.0
2017,2,1,Ciutat Vella,1,el Raval,13.69,58.7,179.1,79.0
2017,2,1,Ciutat Vella,2,el Barri Gòtic,13.78,76.0,466.4,110.0
2017,2,1,Ciutat Vella,3,la Barceloneta,19.87,39.6,209.6,273.0
2017,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15.99,65.8,295.4,141.0
2017,2,2,Eixample,5,el Fort Pienc,12.59,74.3,378.3,100.0
2017,2,2,Eixample,6,la Sagrada Família,13.34,68.8,192.4,43.0
2017,2,2,Eixample,7,la Dreta de l'Eixample,13.83,98.1,145.6,222.0
2017,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,13.51,83.2,319.0,90.0
2017,2,2,Eixample,9,la Nova Esquerra de l'Eixample,13.34,75.0,294.0,63.0
2017,2,2,Eixample,10,Sant Antoni,12.79,74.9,304.3,103.0
2017,2,3,Sants-Montjuïc,11,el Poble Sec,13.95,58.3,182.7,102.0
2017,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,70.0,,77.0
2017,2,3,Sants-Montjuïc,13,la Marina de Port,9.86,70.5,157.3,440.0
2017,2,3,Sants-Montjuïc,14,la Font de la Guatlla,12.39,67.5,166.2,488.0
2017,2,3,Sants-Montjuïc,15,Hostafrancs,12.33,61.6,171.1,199.0
2017,2,3,Sants-Montjuïc,16,la Bordeta,11.89,69.8,252.0,234.0
2017,2,3,Sants-Montjuïc,17,Sants - Badal,12.97,59.5,183.8,321.0
2017,2,3,Sants-Montjuïc,18,Sants,12.85,63.9,223.0,271.0
2017,2,4,Les Corts,19,les Corts,14.23,73.0,331.5,430.0
2017,2,4,Les Corts,20,la Maternitat i Sant Ramon,13.17,70.4,355.7,446.0
2017,2,4,Les Corts,21,Pedralbes,16.76,112.6,891.8,473.0
2017,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",17.35,81.8,650.4,474.0
